,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
1692,40171,40171,Eastbound Regent at Owen,49.89517168915403,-97.04043140386408,https://winnipegtransit.com/stops/40171,True
1693,40172,40172,Westbound Rougeau at Wendilene,49.89188234728291,-97.046454328427,https://winnipegtransit.com/stops/40172,False
1694,40173,40173,Eastbound Rougeau at Perry,49.89164752278123,-97.04586509906312,https://winnipegtransit.com/stops/40173,False
1695,40174,40174,Westbound Regent at Club Regent (Park & Ride),49.895438344606525,-97.0450296530448,https://winnipegtransit.com/stops/40174,True
1696,40175,40175,Eastbound Regent at Starlight,49.89518988384789,-97.04576377142575,https://winnipegtransit.com/stops/40175,True
1697,40176,40176,Eastbound Rougeau at Bernard,49.89230228785459,-97.0494866644116,https://winnipegtransit.com/stops/40176,False
1698,40177,40177,Westbound Rougeau at Trudell,49.89248769497381,-97.04981335933584,https://winnipegtransit.com/stops/40177,False
1699,40180,40180,Westbound Rougeau at Rizzuto,49.89286386637081,-97.05238803522728,https://winnipegtransit.com/stops/40180,False
1700,40181,40181,Eastbound Rougeau at Rizzuto,49.89271690604296,-97.0527420475482,https://winnipegtransit.com/stops/40181,False
1701,40182,40182,Westbound Regent at Peguis,49.8957880521397,-97.05403873658874,https://winnipegtransit.com/stops/40182,True
1702,40183,40183,Eastbound Regent at Peguis,49.89565639085149,-97.05476811630884,https://winnipegtransit.com/stops/40183,True
1703,40184,40184,Westbound Rougeau at Bachinsky,49.89305847666165,-97.0564738341443,https://winnipegtransit.com/stops/40184,False
1704,40185,40185,Eastbound Rougeau at Bachinsky,49.89289316921841,-97.05627161733344,https://winnipegtransit.com/stops/40185,False
1705,40186,40186,Westbound Regent at Kildonan Place Hub,49.89678869084395,-97.05952670323975,https://winnipegtransit.com/stops/40186,True
1706,40187,40187,Eastbound Regent at Rougeau,49.89627072300882,-97.05814107345742,https://winnipegtransit.com/stops/40187,False
1707,40188,40188,Westbound Rougeau at Regent,49.895289050260935,-97.05806908588472,https://winnipegtransit.com/stops/40188,False
1708,40193,40193,Northbound Stapon at Reenders,49.90085645144381,-97.06232976731536,https://winnipegtransit.com/stops/40193,False
1709,40194,40194,Northbound Stapon at Reenders South,49.89924643381192,-97.06341084653782,https://winnipegtransit.com/stops/40194,False
1710,40195,40195,Westbound Regent at Stapon,49.897593932410594,-97.06410364604388,https://winnipegtransit.com/stops/40195,True
1711,40196,40196,Eastbound Regent at Stapon,49.897224826064814,-97.06354748953552,https://winnipegtransit.com/stops/40196,True
1712,40197,40197,Southbound Stapon at Reenders,49.90052441752544,-97.06291403896132,https://winnipegtransit.com/stops/40197,False
1713,40198,40198,Southbound Stapon at Reenders South,49.899385926003454,-97.06368377580344,https://winnipegtransit.com/stops/40198,False
1714,40199,40199,Westbound Reenders at Lagimodiere East,49.90199656664946,-97.06434520649066,https://winnipegtransit.com/stops/40199,False
1715,40200,40200,Eastbound Reenders at Lagimodiere East,49.90226896657339,-97.06557376757397,https://winnipegtransit.com/stops/40200,False
1716,40201,40201,Northbound Molson at Golden Eagle,49.92035762865821,-97.05534836623312,https://winnipegtransit.com/stops/40201,False
1717,40203,40203,Northbound Molson at Snowdon,49.914057985541646,-97.06106235480765,https://winnipegtransit.com/stops/40203,False
1718,40204,40204,Northbound Molson at Concordia,49.91114313917913,-97.06318505567278,https://winnipegtransit.com/stops/40204,False
1719,40206,40206,Northbound Panet at Keenleyside,49.90515290693338,-97.06751965313263,https://winnipegtransit.com/stops/40206,False
1720,40208,40208,Northbound Panet at Talbot,49.901055141213725,-97.07045471410588,https://winnipegtransit.com/stops/40208,False
1721,40209,40209,Westbound Regent at Panet East,49.89884318405993,-97.07104428126576,https://winnipegtransit.com/stops/40209,False
1722,40210,40210,Eastbound Regent at Panet East,49.89848518724333,-97.07061294404473,https://winnipegtransit.com/stops/40210,False
1723,40211,40211,Northbound Panet at Clyde,49.90231813386416,-97.0695965806293,https://winnipegtransit.com/stops/40211,False
1724,40212,40212,Southbound Panet at Clyde,49.902560839247336,-97.06958689240976,https://winnipegtransit.com/stops/40212,False
1725,40213,40213,Southbound Molson at Tu Pelo,49.92061807532427,-97.05532395444004,https://winnipegtransit.com/stops/40213,False
